filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
blues.00009.wav,0.27400922775268555,0.08135201781988144,1817.5163862399393,1973.7390701415943,3944.451148443547,0.0792153184258901,-213.18080139160156,115.15279388427734,-11.716266632080078,39.02947235107422,-20.35275650024414,13.082405090332031,-9.173481941223145,9.016149520874023,-14.097914695739746,4.2781782150268555,-6.039595127105713,3.78477144241333,0.22566752135753632,-5.113637447357178,-0.41306421160697937,-1.1845372915267944,-1.9207147359848022,-2.2937276363372803,2.891265869140625,-4.233204364776611,blues
blues.00010.wav,0.30395451188087463,0.14293913543224335,1410.4690961427957,1512.620982898322,2767.2749333337365,0.06298072271671827,-173.70750427246094,137.15640258789062,-23.76651382446289,26.98936653137207,-16.66841697692871,4.1984477043151855,-12.566627502441406,5.834841728210449,-2.88173508644104,-1.2086821794509888,-1.9657353162765503,1.8005344867706299,-2.9883742332458496,-1.8693886995315552,-0.8001554012298584,-3.0237812995910645,-0.4451960623264313,-1.9982271194458008,-0.7435989379882812,-4.986112594604492,blues
blues.00007.wav,0.30792105197906494,0.13178548216819763,1451.7541466600373,1577.3699166309016,2955.348796076819,0.06143500266060371,-179.3954315185547,136.45924377441406,-26.656362533569336,39.98802947998047,5.289677143096924,10.92442798614502,-20.5618896484375,8.513765335083008,-11.35690975189209,-3.4690768718719482,-8.414555549621582,-6.954826354980469,-3.5445356369018555,-8.051241874694824,-8.959537506103516,-8.424336433410645,-10.558883666992188,-10.78815746307373,-4.693748474121094,-8.638612747192383,blues
blues.00021.wav,0.32108479738235474,0.10115946829319,1046.7488400213697,1480.933763635752,1830.7889294698143,0.04793735185274768,-264.6983947753906,138.85597229003906,11.18648624420166,48.52033996582031,14.915179252624512,20.572824478149414,3.207815170288086,1.2471706867218018,-15.846407890319824,15.986908912658691,3.368813991546631,-1.520128607749939,1.8947266340255737,6.325551509857178,-0.9866069555282593,-2.4128596782684326,-3.6830623149871826,0.49694544076919556,5.046815872192383,-0.7800096273422241,blues
blues.00020.wav,0.30273228883743286,0.07538686692714691,1389.955510410899,1911.4851516926417,3005.773491165586,0.05256015080785604,-230.41299438476562,127.09418487548828,7.151099681854248,39.78208923339844,1.9511321783065796,17.41168785095215,-5.625576019287109,8.252521514892578,-18.10535430908203,13.83934211730957,-3.763584852218628,2.5612432956695557,-4.3294525146484375,6.817759990692139,-6.157659530639648,-6.214757442474365,-4.5154337882995605,-1.850598931312561,-0.539056122303009,1.5080264806747437,blues
blues.00023.wav,0.2807143032550812,0.10200155526399612,1210.1979170105503,1497.8228092446402,2522.1014158644543,0.052482675841718264,-227.26478576660156,137.7623748779297,-14.500459671020508,63.55687713623047,5.626698017120361,11.961590766906738,1.9062203168869019,-1.880766749382019,-7.609113693237305,-2.4705941677093506,-2.884146213531494,-9.432814598083496,-10.916913986206055,3.5694355964660645,4.139582633972168,0.09294744580984116,-2.9729273319244385,-1.3769395351409912,7.5504984855651855,-3.0325183868408203,blues
blues.00017.wav,0.30209627747535706,0.09328154474496841,1088.6981660809784,1410.9479544080614,2134.41209350208,0.04832397083010836,-245.75643920898438,140.4859161376953,-2.7647712230682373,60.43620681762695,18.937946319580078,9.833540916442871,3.563889265060425,0.5326857566833496,-16.37224006652832,6.63007926940918,7.268407821655273,-4.00889253616333,1.608253836631775,5.899378299713135,-3.022785186767578,-4.772989273071289,-3.0257866382598877,-1.9939384460449219,-0.055458929389715195,-3.9753496646881104,blues
blues.00016.wav,0.304322212934494,0.08146144449710846,1455.0016722774692,1825.8854146063939,3009.856799807711,0.061350725014512386,-233.7635955810547,120.67350769042969,-3.1710851192474365,39.540992736816406,3.8574559688568115,18.840431213378906,-3.6918249130249023,4.431853771209717,-14.978043556213379,17.567649841308594,1.8400661945343018,2.5373289585113525,-1.2404546737670898,8.439245223999023,-0.21069175004959106,-3.906118392944336,-4.478782653808594,-0.012436078861355782,1.2936134338378906,-2.084796190261841,blues
blues.00013.wav,0.26461586356163025,0.11322116106748581,1324.3043562121863,1827.7375353762977,2710.033612797504,0.051417300575657895,-209.7892608642578,124.45844268798828,10.310378074645996,47.018009185791016,6.510235786437988,15.405449867248535,-1.9927107095718384,6.717406272888184,-21.5541934967041,10.721717834472656,-5.524966716766357,-2.2059340476989746,-3.0381929874420166,8.645516395568848,-0.30423063039779663,-0.6377424001693726,-2.939885139465332,-1.7059216499328613,-1.7695896625518799,-7.762957572937012,blues
blues.00022.wav,0.30645084381103516,0.11347541213035583,1156.0704963820476,1497.6681759683668,2170.053544649768,0.05861340218653251,-233.86077880859375,136.1702423095703,3.2894880771636963,48.93119430541992,8.699104309082031,13.954752922058105,5.359447002410889,0.3813350796699524,-13.490264892578125,16.871768951416016,5.145257472991943,-2.250577211380005,3.959197521209717,5.322554588317871,0.8120282292366028,-1.1072007417678833,-4.556555271148682,-2.4364895820617676,3.3169126510620117,-0.6084851026535034,blues
blues.00014.wav,0.32916271686553955,0.06698053330183029,1172.0656952451852,1705.8175015242045,2344.952487059791,0.045045834945820436,-305.7051696777344,113.06092834472656,12.118721008300781,45.03000259399414,17.769758224487305,14.579917907714844,4.166732311248779,0.22527405619621277,-7.021747589111328,13.644270896911621,8.934528350830078,1.2984787225723267,5.954477310180664,8.543867111206055,1.117663860321045,0.5915592312812805,0.05747400224208832,-3.712341070175171,-1.0044478178024292,-1.8024340867996216,blues
blues.00015.wav,0.2703125476837158,0.08065319806337357,1420.529293495708,1731.1922519421796,2930.540612755176,0.0637176797116873,-238.5189666748047,120.08455657958984,-4.227884292602539,42.307071685791016,5.9209089279174805,13.919159889221191,5.361618518829346,1.9018335342407227,-16.933202743530273,12.345273971557617,3.9470155239105225,-1.3848227262496948,0.021880513057112694,3.5866940021514893,-4.503951549530029,-5.5422682762146,-6.888212203979492,-4.828141689300537,1.7350057363510132,-1.8888143301010132,blues
blues.00019.wav,0.257259339094162,0.0976724699139595,1195.4116396780203,1481.2842588449475,2234.878152664232,0.05887114817143963,-236.66534423828125,138.4090576171875,-4.903461456298828,47.62458419799805,5.179255485534668,8.879487991333008,0.5071057677268982,-3.8182735443115234,-14.977520942687988,10.420425415039062,-0.3511817753314972,0.7778294086456299,1.777306318283081,4.235422134399414,-0.46335071325302124,-6.105692386627197,-5.382381439208984,-1.337585687637329,-3.719717025756836,-4.353154182434082,blues
blues.00018.wav,0.26992928981781006,0.07967271655797958,1537.6571825463077,2054.7791131062304,3495.653862259336,0.056131935710139316,-252.5339813232422,104.927490234375,15.3535795211792,42.65663528442383,6.778398036956787,21.618892669677734,-1.2996829748153687,5.68436861038208,-16.614656448364258,12.166092872619629,-1.953307867050171,1.9605573415756226,-0.8814347386360168,7.7786030769348145,2.390254497528076,1.774140477180481,1.3393174409866333,3.6306991577148438,4.910860538482666,-2.6519439220428467,blues
blues.00024.wav,0.2631285786628723,0.08698165416717529,1120.3876188758716,1447.8399338058712,2325.1026070892995,0.047297899937113,-274.28875732421875,130.41741943359375,-6.394800186157227,70.41068267822266,13.265854835510254,9.463105201721191,7.723187446594238,-1.2453467845916748,-0.5750204920768738,-2.299992084503174,3.783482074737549,0.08091489970684052,-0.9396823644638062,2.295372724533081,4.290512561798096,-1.6619253158569336,-10.44482421875,-6.797825813293457,-1.068164348602295,-1.596130132675171,blues
classical.00001.wav,0.21506379544734955,0.030627835541963577,1360.4083538769598,1441.1438309855646,2387.2188981472523,0.0877715781008127,-324.05877685546875,133.61004638671875,-25.03110122680664,24.567554473876953,-11.933687210083008,17.662527084350586,-5.530693531036377,1.7166861295700073,-10.569640159606934,-0.8459786176681519,-7.798111438751221,3.522399663925171,5.0417351722717285,1.3618336915969849,3.0033457279205322,-3.1248624324798584,-4.291533470153809,0.5912186503410339,2.8719730377197266,0.3662704527378082,classical
classical.00007.wav,0.2765291929244995,0.04087373614311218,1358.918358314813,1516.2085229561187,2667.9005342371324,0.07314694998065016,-286.83843994140625,135.91944885253906,-24.437114715576172,36.648643493652344,-6.2344560623168945,6.954075336456299,-8.1627779006958,3.839327573776245,-4.390523910522461,6.429920196533203,-4.12374210357666,1.5436681509017944,-4.346956729888916,-3.0189778804779053,-0.0053140269592404366,5.652413845062256,3.437009811401367,2.830976963043213,1.0971744060516357,-0.29430443048477173,classical
classical.00002.wav,0.2778652310371399,0.043869055807590485,1490.0348101512677,1599.9591017638193,2784.9164933243032,0.09004972003192724,-235.25579833984375,141.12818908691406,-34.66685485839844,30.97923469543457,-16.3779354095459,23.111984252929688,-11.031444549560547,7.639466285705566,-19.008241653442383,4.235649585723877,-11.820916175842285,8.909784317016602,-1.433871865272522,4.281025409698486,1.4821399450302124,3.187974214553833,-1.3095183372497559,2.929819345474243,-1.6610032320022583,-2.896665334701538,classical
classical.00006.wav,0.26148927211761475,0.033231887966394424,1372.825806692258,1579.3098868178868,2737.933444091041,0.07292321739551083,-295.702880859375,134.53509521484375,-22.447181701660156,40.74152374267578,-5.877058029174805,9.267066955566406,-11.864937782287598,6.293622016906738,-8.86072063446045,4.400858402252197,-9.37381649017334,4.0623698234558105,1.628091812133789,5.138569355010986,5.442816734313965,2.285078763961792,-1.816667914390564,-2.923229694366455,0.13503487408161163,3.1974356174468994,classical
classical.00000.wav,0.2523910701274872,0.0362548902630806,1505.2990118015812,1558.9528490936889,2717.0085706208883,0.09824505974264706,-268.15594482421875,135.6895751953125,-34.07062911987305,25.630828857421875,-12.969511985778809,17.891944885253906,-9.996482849121094,5.628051280975342,-14.142415046691895,7.498350620269775,-3.961599349975586,8.26125431060791,-1.3529331684112549,-0.3822579085826874,1.0317639112472534,3.807187080383301,-0.3037964999675751,1.7785569429397583,0.8903275728225708,-0.8378844857215881,classical
classical.00008.wav,0.2547735869884491,0.03403812646865845,1516.6262193385692,1629.5007047891386,2973.7820179469813,0.07878788336880804,-292.1282958984375,127.76905059814453,-29.90104103088379,37.43019104003906,-9.547024726867676,5.11370325088501,-13.81169605255127,7.026101112365723,-7.030174255371094,6.489696979522705,-9.906081199645996,4.709106922149658,0.3772057294845581,1.464333176612854,3.3936736583709717,6.076538562774658,0.963428795337677,-0.7536595463752747,-2.1053121089935303,0.7551320791244507,classical
classical.00003.wav,0.23423604667186737,0.029449770227074623,1526.6470666771077,1499.5326169159782,2915.9740341706174,0.10895172213622291,-326.8648376464844,127.39130401611328,-30.59609603881836,37.46879959106445,-5.296103000640869,20.810871124267578,-1.7786439657211304,-4.604763031005859,-4.054472923278809,5.228940963745117,-0.6458985805511475,2.8076395988464355,7.252175331115723,3.9806387424468994,-2.389035701751709,1.490968942642212,0.5834441184997559,-0.6105862259864807,2.334468364715576,2.6497416496276855,classical
classical.00004.wav,0.22317081689834595,0.04229988902807236,1705.7046109371415,1646.2929709871435,3175.7391300732875,0.1128666644494969,-259.90997314453125,118.93929290771484,-35.61185073852539,31.977638244628906,-16.529281616210938,10.6221284866333,-15.651277542114258,7.435394763946533,-5.812290668487549,8.267930030822754,-18.012741088867188,-1.1968321800231934,-6.34726619720459,2.7614517211914062,-2.59257435798645,4.384807586669922,-4.136895179748535,-4.779472827911377,-4.772360324859619,-4.608322620391846,classical
classical.00005.wav,0.2685815691947937,0.04327157512307167,1431.4275607948398,1558.3881491925486,2836.6578471180824,0.07523877406636997,-264.2473449707031,138.14891052246094,-30.094566345214844,37.81559753417969,-7.173774242401123,6.776308059692383,-11.798504829406738,4.712850570678711,-9.830426216125488,5.849233150482178,-9.574090957641602,2.6678667068481445,-4.7915358543396,-1.4049917459487915,-2.0943424701690674,2.9842090606689453,3.3614771366119385,4.814610958099365,1.7617614269256592,-1.826767086982727,classical
classical.00019.wav,0.2840176522731781,0.00799312349408865,1184.632142061296,1525.0447373783763,2289.4528226586685,0.057591488486842105,-475.84906005859375,141.5205841064453,-8.481038093566895,33.996673583984375,0.5306311249732971,6.045520305633545,0.025262318551540375,9.534499168395996,2.1618292331695557,7.085843086242676,-8.051203727722168,-0.10129275172948837,0.7938700914382935,3.873307943344116,5.313763618469238,4.670821189880371,6.868613243103027,5.391767501831055,1.0472854375839233,-6.492128372192383,classical
classical.00024.wav,0.25334954261779785,0.06669565290212631,1253.174115939843,1371.5282340741614,2292.91113508006,0.07164771490421827,-223.1329345703125,163.24034118652344,-34.40471267700195,24.170495986938477,-10.289188385009766,3.2278335094451904,-12.866945266723633,0.7957752346992493,-14.2743501663208,1.662018060684204,-10.140787124633789,0.24663814902305603,-4.540335178375244,0.11014795303344727,-2.866472005844116,1.3488134145736694,-0.33678415417671204,-1.0594720840454102,-1.0947911739349365,-8.060089111328125,classical
classical.00011.wav,0.24305638670921326,0.02150547318160534,949.4608319703761,1112.2454130054753,1695.881411903783,0.06072601223877709,-385.2468566894531,177.2567901611328,-9.321699142456055,24.377342224121094,5.833106994628906,-4.560811519622803,-6.349945068359375,-6.982059955596924,-4.130705833435059,3.85176420211792,-0.3556199073791504,-0.9341360926628113,-3.658646821975708,-2.1045589447021484,3.6465394496917725,0.7222499251365662,-1.226298213005066,-0.7474154233932495,2.7958648204803467,1.554176688194275,classical
classical.00012.wav,0.2356579601764679,0.031418923288583755,1179.9086542698367,1332.0760426712775,2153.69531023244,0.06593875471652477,-362.706787109375,143.95001220703125,-18.978734970092773,30.64839744567871,1.0513625144958496,0.2686990201473236,-7.971798419952393,-3.8689754009246826,-8.924187660217285,3.2462313175201416,-4.449105739593506,3.6338744163513184,4.931776523590088,3.2798993587493896,6.371131420135498,6.072490692138672,3.8466637134552,-0.25212985277175903,1.1599385738372803,1.7927813529968262,classical
classical.00016.wav,0.21920908987522125,0.0080107431858778,1054.4895874737008,1455.6845870990219,1947.038226526219,0.04766448880127709,-482.6776428222656,154.86581420898438,-5.028833389282227,29.731908798217773,-1.8718461990356445,8.219090461730957,-4.765624523162842,9.654473304748535,-3.3304283618927,4.539549827575684,-10.095196723937988,-0.655760645866394,-2.4498682022094727,-0.16845324635505676,1.8622220754623413,3.479767322540283,3.3888261318206787,1.1157758235931396,1.2770164012908936,-0.6669140458106995,classical
classical.00014.wav,0.2340857982635498,0.03162187337875366,1279.6145776785581,1370.5741195078988,2389.5022176736647,0.0684731309258901,-324.59613037109375,147.81468200683594,-31.9228572845459,27.394760131835938,-4.490213394165039,-4.17385721206665,-12.577783584594727,-5.133749485015869,-7.733084201812744,0.8345268964767456,-8.18713665008545,-0.8302455544471741,1.0070840120315552,3.6663126945495605,6.204834938049316,4.7068071365356445,-0.0475749671459198,-2.340402603149414,2.2322049140930176,-0.5501908659934998,classical
classical.00021.wav,0.2667602300643921,0.04546910151839256,1371.2835660918877,1440.7914450306453,2570.001126221459,0.07956679022349071,-278.2118835449219,147.8877410888672,-31.57806968688965,20.365623474121094,-9.584999084472656,-6.243183135986328,-13.607878684997559,-0.6643536686897278,-7.27358865737915,1.0241374969482422,-11.754584312438965,-0.9649531841278076,-2.2219440937042236,-0.5742043256759644,1.8751232624053955,5.149712085723877,2.6304473876953125,0.8219377994537354,-1.647067904472351,-0.10404486209154129,classical
classical.00013.wav,0.23211412131786346,0.03174157068133354,1388.034995113543,1456.1845866422448,2598.7509523751937,0.08088953354779412,-343.1103515625,140.10423278808594,-20.91519546508789,32.336509704589844,-3.688877820968628,2.937927722930908,-10.672707557678223,0.3166278898715973,-5.786782264709473,7.6893744468688965,-3.672480344772339,2.5620696544647217,-3.4983060359954834,-2.2455389499664307,-0.8378541469573975,0.8879838585853577,0.4820375144481659,0.9470720291137695,1.8641637563705444,-0.6378703713417053,classical
classical.00022.wav,0.2762923240661621,0.04790722578763962,1211.1999519830022,1367.0988729501762,2237.361470981279,0.06844629813273993,-278.74969482421875,160.0255126953125,-28.405506134033203,23.06528663635254,-2.695343017578125,3.0144855976104736,-11.2918701171875,-0.5081974267959595,-11.35939884185791,3.17976450920105,-5.102968692779541,4.338498592376709,-4.07725715637207,-0.16067509353160858,-1.6705971956253052,1.6426010131835938,0.999606192111969,-0.761481761932373,-3.834271192550659,-3.5530591011047363,classical
classical.00010.wav,0.24501509964466095,0.0295126773416996,1497.196639303261,1570.533625176997,2868.1493233601004,0.08621640987809598,-315.01275634765625,128.72962951660156,-28.923030853271484,30.837602615356445,-8.995137214660645,7.980527877807617,-9.84743881225586,1.450484037399292,-8.96462345123291,6.052196979522705,-3.320049524307251,7.604282855987549,3.7933433055877686,2.932729721069336,1.8383715152740479,5.208351135253906,1.07466721534729,0.14240442216396332,-4.536049842834473,-2.303605556488037,classical
classical.00015.wav,0.21658368408679962,0.011433194391429424,1371.5609989669474,1562.1588995925958,2620.2841555001937,0.07575237640286378,-449.537109375,124.95547485351562,-19.87163543701172,27.514564514160156,-5.768759727478027,2.200038433074951,-6.57534646987915,10.608868598937988,3.365797519683838,14.398615837097168,1.991937279701233,5.253877639770508,4.415058612823486,5.061342716217041,7.178779125213623,6.2016706466674805,7.162363529205322,3.8378615379333496,2.601998805999756,4.940062522888184,classical
classical.00018.wav,0.23907887935638428,0.018684960901737213,1157.8898583070984,1320.7693344880083,2181.97847254136,0.07066888484423374,-405.6737976074219,145.70730590820312,-0.8328105211257935,23.074003219604492,9.221291542053223,-2.649329662322998,-5.747466564178467,-2.0850398540496826,-0.6423529982566833,6.7624382972717285,2.8043298721313477,2.440666675567627,5.080261707305908,2.3873987197875977,1.8681989908218384,2.499296188354492,1.5197643041610718,-2.2637460231781006,-1.4423906803131104,2.613460063934326,classical
classical.00023.wav,0.26715585589408875,0.017132366076111794,983.6863867165931,1403.9756059575564,1852.513798102506,0.044227245791408666,-406.9177551269531,163.08250427246094,-2.361220121383667,32.384033203125,7.980316638946533,9.600345611572266,-5.420173168182373,9.466267585754395,-3.0420970916748047,10.165266036987305,-10.3424072265625,-5.423224449157715,-8.04179573059082,-2.0908071994781494,0.3991817831993103,3.392423629760742,3.5023651123046875,7.387802600860596,6.448440074920654,0.18480132520198822,classical
classical.00020.wav,0.2690645456314087,0.038438498973846436,1218.2905079495445,1353.6162242192177,2295.177788040586,0.0698128809500774,-300.93768310546875,161.1111602783203,-24.244140625,27.9650821685791,-2.844829559326172,2.3656623363494873,-11.24868392944336,0.21280767023563385,-6.822384834289551,6.087223052978516,-8.132076263427734,-1.8083246946334839,-4.104601860046387,-2.045668363571167,-1.5964372158050537,0.6466487050056458,1.4544135332107544,-0.2210935652256012,-1.292083978652954,-7.100526332855225,classical
classical.00009.wav,0.2704782485961914,0.023797711357474327,1216.2937624027388,1582.801550966995,2560.2595184609618,0.05627025686919505,-356.1422119140625,139.80580139160156,-6.278478145599365,43.17628860473633,-8.859081268310547,11.042576789855957,-8.373958587646484,4.4157562255859375,-8.290998458862305,8.676969528198242,-8.13815975189209,3.4242939949035645,-1.4383350610733032,-0.419472336769104,-1.7267193794250488,-0.28363046050071716,-0.6535379886627197,1.160549283027649,-0.624841034412384,-0.2575315237045288,classical
classical.00017.wav,0.2563949525356293,0.03737815096974373,1358.8979027398573,1417.8874326346383,2417.5937144748937,0.08111553369291796,-311.53936767578125,148.6832733154297,-33.481117248535156,10.326815605163574,-12.862014770507812,1.2177197933197021,-12.899292945861816,0.7980942130088806,-9.725868225097656,2.049694776535034,-5.108883380889893,6.745241165161133,4.605569839477539,3.764831781387329,1.2753286361694336,1.2436003684997559,-0.08959866315126419,1.5117632150650024,0.38747724890708923,-3.0039548873901367,classical
country.00004.wav,0.3827809989452362,0.2094975709915161,2966.0860947459514,2848.1067485730414,6349.153274205447,0.12416100280572756,-20.74787139892578,62.95392990112305,2.302431344985962,30.770090103149414,6.971360683441162,6.502923011779785,6.31989049911499,9.867337226867676,3.435816764831543,9.37846565246582,-0.40144452452659607,7.521360397338867,-0.9834936857223511,4.021631240844727,-0.6596970558166504,-0.06131522357463837,-0.16644108295440674,0.24156075716018677,-5.4400129318237305,1.827358603477478,country
country.00001.wav,0.4137912690639496,0.23052756488323212,2937.896020074051,2839.611506877521,6279.31202985923,0.12698751632643188,-7.974048614501953,62.72600555419922,-1.4571493864059448,28.117176055908203,9.973575592041016,9.352960586547852,5.4181108474731445,9.824176788330078,3.0284438133239746,8.428133010864258,0.31210094690322876,6.545516014099121,0.736985445022583,-1.775277853012085,0.8511252403259277,2.98398756980896,-2.765436887741089,2.823751926422119,-1.7427417039871216,0.9720841646194458,country
country.00000.wav,0.38370805978775024,0.24849946796894073,2797.736904436212,2847.6429186234113,6220.395719451432,0.10713729622194272,-23.153112411499023,70.26318359375,3.8239798545837402,28.33016014099121,13.765730857849121,5.726931571960449,3.9810235500335693,7.452510356903076,2.650919198989868,8.498515129089355,-2.2859036922454834,2.0804402828216553,-3.3802077770233154,5.124364376068115,-0.17748692631721497,0.36110061407089233,0.5853641629219055,4.028057098388672,0.928209125995636,4.09014368057251,country
country.00007.wav,0.42153841257095337,0.24419903755187988,2898.717713090442,2878.9814413851964,6399.852967631337,0.11293582502902477,-20.775875091552734,64.90670776367188,6.771146297454834,26.36333656311035,11.670750617980957,13.185673713684082,-1.984930157661438,8.575973510742188,0.4733579754829407,7.446062088012695,-0.4083005487918854,6.953745365142822,3.6621053218841553,2.028829336166382,0.6481363773345947,4.3837127685546875,-2.8071322441101074,2.9762825965881348,-1.8350087404251099,-2.3656883239746094,country
country.00003.wav,0.37689441442489624,0.20436358451843262,2174.0338689308455,2280.8886059792026,4347.882042285459,0.1025643835864938,-57.736473083496094,95.77021789550781,-10.117164611816406,40.98030471801758,13.977518081665039,-0.9865095019340515,-0.18344277143478394,7.43121862411499,-3.6269543170928955,9.549537658691406,-2.9399423599243164,2.432668685913086,1.996366262435913,-1.285581350326538,1.3564090728759766,4.421022891998291,-6.525969505310059,-0.03470037505030632,-1.4140509366989136,-3.078824996948242,country
country.00002.wav,0.29721105098724365,0.14617469906806946,2307.323592465213,2618.0420834247384,5187.1019676373835,0.0741337165005805,-120.69000244140625,79.32585144042969,5.460901260375977,34.81259536743164,16.55055046081543,13.152815818786621,6.240971565246582,9.985294342041016,-1.983872413635254,6.765638828277588,-6.290936470031738,0.2751844525337219,-6.704042434692383,1.6403249502182007,-1.7487252950668335,-0.6707439422607422,-4.839207172393799,-0.2791936695575714,-5.387186527252197,-1.9339619874954224,country
